#hg19_chr	hg19_start	hg19_end	# Chromosome	Genomic Position Start	Genomic Position End	Cyto Location	Computed Cyto Location	MIM Number	Gene Symbols	Gene Name	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotypes	Mouse Gene Symbol/ID
5	167913475	167946305	chr5	168486470	168519300	5q34	5q34	107820	RARS1, RARS, HLD9	Arginyl-tRNA synthetase 1	RARS1	5917	ENSG00000113643		Leukodystrophy, hypomyelinating, 9, 616140 (3), Autosomal recessive	Rars (MGI:1914297)
5	169064250	169510385	chr5	169637246	170083381	5q35.1	5q35.1	603122	DOCK2, IMD40	Dedicator of cytokinesis 2	DOCK2	1794	ENSG00000134516		Immunodeficiency 40, 616433 (3), Autosomal recessive	Dock2 (MGI:2149010)
5	169532900	169536737	chr5	170105896	170109733	5q34	5q35.1	601093	FOXI1, FKHL10, FREAC6	Forkhead box I1	FOXI1	2299	ENSG00000168269	some patients have digenic mutations with SLC26A4	Enlarged vestibular aqueduct, 600791 (3), Autosomal recessive	Foxi1 (MGI:1096329)
5	169801674	169816370	chr5	170374670	170389366	5q34	5q35.1	603951	KCNMB1	Potassium large conductance calcium-activated channel, subfamily M, beta member 1	KCNMB1	3779	ENSG00000145936		{Hypertension, diastolic, resistance to}, 608622 (3), Autosomal dominant	Kcnmb1 (MGI:1334203)
5	170814119	170837903	chr5	171387115	171410899	5q35	5q35.1	164040	NPM1	Nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin)	NPM1	4869	ENSG00000181163	fused with RARA in APL	Leukemia, acute myeloid, somatic, 601626 (3)	Npm1 (MGI:106184)
5	171288552	171433641	chr5	171861548	172006637	5q35.1	5q35.1	605651	FBXW11, FBXW1B, BTRC2, BTRCP2, NEDJED	F-box and WD40 domain protein 11	FBXW11	23291	ENSG00000072803		Neurodevelopmental, jaw, eye, and digital syndrome, 618914 (3), Autosomal dominant	Fbxw11 (MGI:2144023)
5	171752184	171881528	chr5	172325180	172454524	5q35.1	5q35.1	613293	SH3PXD2B, TKS4, KIAA1295, FTHS	SH3 and PX domains-containing protein 2B	SH3PXD2B	285590	ENSG00000174705		Frank-ter Haar syndrome, 249420 (3), Autosomal recessive	Sh3pxd2b (MGI:2442062)
5	172261253	172379685	chr5	172834250	172952682	5q35.2	5q35.1	617946	ERGIC1, ERGIC32, KIAA1181, AMC2	Endoplasmic reticulum-golgi intermediate compartment protein 1	ERGIC1	57222	ENSG00000113719	mutation identified in 1 AMCN family	?Arthrogryposis multiplex congenita 2, neurogenic type, 208100 (3), Autosomal recessive	Ergic1 (MGI:1914708)
5	172659111	172662323	chr5	173232108	173235320	5q34	5q35.1	600584	NKX2-5, NKX2E, CSX, CHNG5, VSD3, HLHS2	NK2 homeobox-5 gene	NKX2-5	1482	ENSG00000183072	near border with 5q35	Atrial septal defect 7, with or without AV conduction defects, 108900 (3), Autosomal dominant; Ventricular septal defect 3, 614432 (3), Autosomal dominant; Hypoplastic left heart syndrome 2, 614435 (3), Autosomal dominant; Conotruncal heart malformations, variable, 217095 (3); Tetralogy of Fallot, 187500 (3), Autosomal dominant; Hypothyroidism, congenital nongoitrous, 5, 225250 (3), Autosomal dominant	Nkx2-5 (MGI:97350)
5	174151584	174157898	chr5	174724581	174730895	5q34-q35	5q35.2	123101	MSX2, CRS2, HOX8	msh homeobox 2	MSX2	4488	ENSG00000120149		Parietal foramina 1, 168500 (3), Autosomal dominant; Craniosynostosis 2, 604757 (3), Autosomal dominant; Parietal foramina with cleidocranial dysplasia, 168550 (3), Autosomal dominant	Msx2 (MGI:97169)
5	176047082	176057561	chr5	176620081	176630560	5q35	5q35.2	602569	SNCB	Synuclein, beta	SNCB	6620	ENSG00000074317		Dementia, Lewy body, 127750 (3), Autosomal dominant	Sncb (MGI:1889011)
5	176513915	176525144	chr5	177086914	177098143	5q35.1-qter	5q35.2	134935	FGFR4	Fibroblast growth factor receptor-4	FGFR4	2264	ENSG00000160867	distal to DRD1	{Cancer progression/metastasis} (3)	Fgfr4 (MGI:95525)
5	176558835	176727213	chr5	177131834	177300212	5q35	5q35.3	606681	NSD1, ARA267, STO, SOTOS1	Nuclear receptor binding SET domain protein 1	NSD1	64324	ENSG00000165671	fusion gene with NUP98 in AML	Sotos syndrome 1, 117550 (3), Autosomal dominant	Nsd1 (MGI:1276545)
5	176811434	176839021	chr5	177384433	177412020	5q35	5q35.3	182309	SLC34A1, SLC17A2, NPT2, NPHLOP1, FRTS2, HCINF2	Solute carrier family 34 (sodium phosphate cotransporter), member 1	SLC34A1	6569	ENSG00000131183	mutation identified in 1 FRTS2 family	Nephrolithiasis/osteoporosis, hypophosphatemic, 1, 612286 (3), Autosomal dominant; Hypercalcemia, infantile, 2, 616963 (3), Autosomal recessive; ?Fanconi renotubular syndrome 2, 613388 (3), Autosomal recessive	Slc34a1 (MGI:1345284)
5	176829138	176836564	chr5	177402137	177409563	5q33-qter	5q35.3	610619	F12, HAF, HAE3	Coagulation factor XII (Hageman factor)	F12	2161	ENSG00000131187		Factor XII deficiency, 234000 (3), Autosomal recessive; Angioedema, hereditary, type III, 610618 (3), Autosomal dominant	F12 (MGI:1891012)
5	176938577	176943961	chr5	177511576	177516960	5q35.3	5q35.3	608170	DDX41, ABS, MPLPF	DEAD-box helicase 41	DDX41	51428	ENSG00000183258		{Myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to}, 616871 (3), Autosomal dominant	Ddx41 (MGI:1920185)
5	177027102	177037330	chr5	177600101	177610329	5q35.2-q35.3	5q35.3	604327	B4GALT7, XGALT1, XGPT1, EDSSPD1	Beta-1,4-galactosyltransferase 7	B4GALT7	11285	ENSG00000027847		Ehlers-Danlos syndrome, spondylodysplastic type, 1, 130070 (3), Autosomal recessive	B4galt7 (MGI:2384987)
5	177419235	177423242	chr5	177992234	177996241	5q	5q35.3	601538	PROP1, CPHD2	Prophet of Pit1, paired-like homeodomain transcription factor	PROP1	5626	ENSG00000175325		Pituitary hormone deficiency, combined, 2, 262600 (3), Autosomal recessive	Prop1 (MGI:109330)
5	177576463	177580960	chr5	178149462	178153959	5q35.3	5q35.3	606470	NOLA2, NHP2, DKCB2	Nucleolar protein family A, member 2	NHP2	55651	ENSG00000145912		Dyskeratosis congenita, autosomal recessive 2, 613987 (3), Autosomal recessive	Nhp2 (MGI:1098547)
5	177634144	177659822	chr5	178207143	178232821	5q35.3	5q35.3	614683	PHYKPL, AGXT2L2, PHLU	5-phosphohydroxy-L-lysine phospho-lyase	PHYKPL	85007	ENSG00000175309	mutation identified in 1 PHLU patient	[?Phosphohydroxylysinuria], 615011 (3)	Phykpl (MGI:1920197)
5	178405327	178422320	chr5	178978326	178995319	5q35	5q35.3	604096	GRM6, MGLUR6, CSNB1B	Glutamate receptor, metabotropic, 6	GRM6	2916	ENSG00000113262		Night blindness, congenital stationary (complete), 1B, autosomal recessive, 257270 (3), Autosomal recessive	Grm6 (MGI:1351343)
5	178537853	178772461	chr5	179110852	179345460	5q23	5q35.3	604539	ADAMTS2, NPI, EDSDERMS	ADAM metallopeptidase with thrombospondin type 1 motif, 2 (procollagen I N-proteinase)	ADAMTS2	9509	ENSG00000087116		Ehlers-Danlos syndrome, dermatosparaxis type, 225410 (3), Autosomal recessive	Adamts2 (MGI:1347356)
5	179220986	179223647	chr5	179793985	179796646	5q35	5q35.3	246530	LTC4S	Leukotriene C4 synthase	LTC4S	4056	ENSG00000213316		Leukotriene C4 synthase deficiency, 614037 (1), Autosomal recessive	Ltc4s (MGI:107498)
5	179233392	179265077	chr5	179806392	179838077	5q35	5q35.3	601530	SQSTM1, P62, PDB3, FTDALS3, NADGP, DMRV	Sequestosome 1	SQSTM1	8878	ENSG00000161011		Frontotemporal dementia and/or amyotrophic lateral sclerosis 3, 616437 (3), Autosomal dominant; Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, 617145 (3), Autosomal recessive; Myopathy, distal, with rimmed vacuoles, 617158 (3), Autosomal dominant; Paget disease of bone 3, 167250 (3), Autosomal dominant	Sqstm1 (MGI:107931)
5	180028505	180077297	chr5	180601505	180650297	5q35.3	5q35.3	136352	FLT4, VEGFR3, PCL, LMPHM1, CHTD7	fms-related tyrosine kinase-4 (vascular endothelial growth factor receptor 3)	FLT4	2324	ENSG00000037280		Congenital heart defects, multiple types, 7, 618780 (3), Autosomal dominant; Hemangioma, capillary infantile, somatic, 602089 (3); Lymphatic malformation 1, 153100 (3), Autosomal dominant	Flt4 (MGI:95561)
6	391751	411442	chr6	391751	411442	6p25-p23	6p25.3	601900	IRF4, LSIRF, SHEP8	Interferon regulatory factor-4	IRF4	3662	ENSG00000137265	dysregulated in t(6;14)	[Skin/hair/eye pigmentation, variation in, 8], 611724 (3)	Irf4 (MGI:1096873)
6	1610149	1614131	chr6	1609914	1613896	6p25	6p25.3	601090	FOXC1, FKHL7, FREAC3, IRID1, RIEG3, ASGD3	Forkhead, Drosophila, homolog-like 7	FOXC1	2296	ENSG00000054598		Axenfeld-Rieger syndrome, type 3, 602482 (3), Autosomal dominant; Anterior segment dysgenesis 3, multiple subtypes, 601631 (3), Autosomal dominant	Foxc1 (MGI:1347466)
6	2948392	2972026	chr6	2948158	2971792	6p25	6p25.2	173321	SERPINB6, PI6, PTI, SPI3, DFNB91	Protease inhibitor 6 (placental thrombin inhibitor)	SERPINB6	5269	ENSG00000124570	mutation identified in 1 DFNB91 family	?Deafness, autosomal recessive 91, 613453 (3), Autosomal recessive	Serpinb6a (MGI:103123)
6	3000049	3020109	chr6	2999815	3019875	6p25	6p25.2	160998	NQO2, NMOR2	NAD(P)H dehydrogenase, quinone 2 (NAD(P)H menadione oxidoreductase-1, dioxin-inducible-2)	NQO2	4835	ENSG00000124588		{?Breast cancer susceptibility}, 114480 (1), Autosomal dominant, Somatic mutation	Nqo2 (MGI:104513)
6	3064200	3115420	chr6	3063966	3115186	6p25.2	6p25.2	603453	RIPK1, RIP1, RIP, IMD57, AIEFL	Receptor-interacting serine/threonine kinase 1	RIPK1	8737	ENSG00000137275		Immunodeficiency 57 with autoinflammation, 618108 (3), Autosomal recessive; Autoinflammation with episodic fever and lymphadenopathy, 618852 (3), Autosomal dominant	Ripk1 (MGI:108212)
6	3153899	3157777	chr6	3153665	3157543	6p25.2	6p25.2	615101	TUBB2A, CDCBM5	Tubulin, beta-2A	TUBB2A	7280	ENSG00000137267		Cortical dysplasia, complex, with other brain malformations 5, 615763 (3), Autosomal dominant	Tubb2a (MGI:107861)
6	3224510	3227886	chr6	3224276	3227652	6p25.2	6p25.2	612850	TUBB2B, CDCBM7	Tubulin, beta-2B	TUBB2B	347733	ENSG00000137285	TUBB2A is 70kb telomeric to TUBB2B	Cortical dysplasia, complex, with other brain malformations 7, 610031 (3), Autosomal dominant	Tubb2b (MGI:1920960)
6	5031262	5261182	chr6	5031028	5260949	6p25.1	6p25.1	613311	LYRM4, ISD11, C6orf149, COXPD19	LYR motif-containing protein 4	LYRM4	57128	ENSG00000214113	mutation identified in 1 family	?Combined oxidative phosphorylation deficiency 19, 615595 (3), Autosomal recessive	Lyrm4 (MGI:2683538)
6	5261239	5771815	chr6	5261006	5771582	6p25.1	6p25.1	611592	FARS2, FARS1, COXPD14, SPG77	Phenylalanyl-tRNA synthetase 2, mitochondrial	FARS2	10667	ENSG00000145982		Spastic paraplegia 77, autosomal recessive, 617046 (3), Autosomal recessive; Combined oxidative phosphorylation deficiency 14, 614946 (3), Autosomal recessive	Fars2 (MGI:1917205)
6	6144316	6320894	chr6	6144083	6320661	6p25-p24	6p25.1	134570	F13A1, F13A	Coagulation factor XIII, A polypeptide	F13A1	2162	ENSG00000124491		{Myocardial infarction, protection against}, 608446 (3); Factor XIIIA deficiency, 613225 (3), Autosomal recessive; {Venous thrombosis, protection against}, 188050 (3), Autosomal dominant	F13a1 (MGI:1921395)
6	7541903	7586946	chr6	7541670	7586713	6p24	6p24.3	125647	DSP, KPPS2, PPKS2, DCWHKTA	Desmoplakin	DSP	1832	ENSG00000096696	splice variants result in DP I and DP II	Keratosis palmoplantaris striata II, 612908 (3), Autosomal dominant; Arrhythmogenic right ventricular dysplasia 8, 607450 (3), Autosomal dominant; Epidermolysis bullosa, lethal acantholytic, 609638 (3), Autosomal recessive; Cardiomyopathy, dilated, with woolly hair and keratoderma, 605676 (3), Autosomal recessive; Skin fragility-woolly hair syndrome, 607655 (3), Autosomal recessive; Dilated cardiomyopathy with woolly hair, keratoderma, and tooth agenesis, 615821 (3), Autosomal dominant	Dsp (MGI:109611)
6	10396909	10420292	chr6	10396676	10420059	6p24	6p24.3	107580	TFAP2A, AP2TF, BOFS	Transcription factor AP-2 alpha (activating enhancer-binding protein 2 alpha)	TFAP2A	7020	ENSG00000137203		Branchiooculofacial syndrome, 113620 (3), Autosomal dominant	Tfap2a (MGI:104671)
6	10521515	10629600	chr6	10521282	10629367	6p24-p23	6p24.3-p24.2	600429	GCNT2, Ii, CTRCT13	Glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	GCNT2	2651	ENSG00000111846	previously assigned to 9q21	Adult i phenotype without cataract, 110800 (3), Autosomal dominant; Cataract 13 with adult i phenotype, 116700 (3), Autosomal recessive; [Blood group, Ii], 110800 (3), Autosomal dominant	Gcnt2 (MGI:1100870)
6	10762955	10839186	chr6	10762722	10838953	6p24.2	6p24.2	154235	MAK, RP62	Male germ cell-associated kinase	MAK	4117	ENSG00000111837		Retinitis pigmentosa 62, 614181 (3), Autosomal recessive	Mak (MGI:96913)
6	10873455	10882273	chr6	10873222	10882040	6p24.2	6p24.2	603716	GCM2, GCMB, HRPT4, FIH2	Glial cells missing transcription factor 2	GCM2	9247	ENSG00000124827		Hyperparathyroidism 4, 617343 (3), Autosomal dominant; Hypoparathyroidism, familial isolated 2, 618883 (3)	Gcm2 (MGI:1861438)
6	12256695	12297426	chr6	12256462	12297193	6p24-p23	6p24.1	131240	EDN1, ARCND3, QME, HDLCQ7	Endothelin-1	EDN1	1906	ENSG00000078401		Auriculocondylar syndrome 3, 615706 (3), Autosomal recessive; {High density lipoprotein cholesterol level QTL 7} (3); Question mark ears, isolated, 612798 (3), Autosomal dominant	Edn1 (MGI:95283)
6	12716866	13290693	chr6	12716634	13290461	6p24.1	6p24.1	608723	PHACTR1, KIAA1733, EIEE70	Phosphatase and actin regulator 1	PHACTR1	221692	ENSG00000112137		Epileptic encephalopathy, early infantile, 70, 618298 (3), Autosomal dominant	Phactr1 (MGI:2659021)
6	13305182	13328814	chr6	13304950	13328582	6p24.1	6p24.1	612655	TBC1D7, PIG51, TBC7, MGCPH	TBC1 domain family, member 7	TBC1D7	51256	ENSG00000145979		Macrocephaly/megalencephaly syndrome, autosomal recessive, 248000 (3), Autosomal recessive	Tbc1d7 (MGI:1914296)
6	15523033	15663288	chr6	15522802	15663057	6p22.3	6p22.3	607145	DTNBP1, HPS7	Dystrobrevin-binding protein 1 (dysbindin)	DTNBP1	84062	ENSG00000047579		Hermansky-Pudlak syndrome 7, 614076 (3), Autosomal recessive	Dtnbp1 (MGI:2137586)
6	16299342	16761720	chr6	16299111	16761489	6p23	6p22.3	601556	ATXN1, ATX1, SCA1	Ataxin-1	ATXN1	6310	ENSG00000124788		Spinocerebellar ataxia 1, 164400 (3), Autosomal dominant	Atxn1 (MGI:104783)
6	18120670	18122907	chr6	18120439	18122676	6p22.3	6p22.3	608072	NHLRC1, EPM2A, EPM2B	NHL repeat-containing 1 gene (malin)	NHLRC1	378884	ENSG00000187566		Epilepsy, progressive myoclonic 2B (Lafora), 254780 (3), Autosomal recessive	Nhlrc1 (MGI:2145264)
6	18128541	18155399	chr6	18128310	18155168	6p22.3	6p22.3	187680	TPMT, TPMTD	Thiopurine S-methyltransferase	TPMT	7172	ENSG00000137364		{Thiopurines, poor metabolism of, 1}, 610460 (3), Autosomal recessive	Tpmt (MGI:98812)
6	18224090	18264771	chr6	18223859	18264540	6p23	6p22.3	125264	DEK, D6S231E	DEK oncogene	DEK	7913	ENSG00000124795	fused with CAN in t(6;9)	Leukemia, acute nonlymphocytic, 125264 (2)	Dek (MGI:1926209)
6	21593981	21598849	chr6	21593750	21598618	6p22.3	6p22.3	184430	SOX4, CSS10	SRY (sex determining region Y)-box 4	SOX4	6659	ENSG00000124766		Coffin-Siris syndrome 10, 618506 (3), Autosomal dominant	Sox4 (MGI:98366)
6	24171982	24383519	chr6	24171754	24383291	6p22.1	6p22.3	605755	DCDC2, RU2, KIAA1154, NPHP19, DFNB66, NSC	Doublecortin domain-containing protein 2	DCDC2	51473	ENSG00000146038	mutation identified in 1 DFNB66 family	Sclerosing cholangitis, neonatal, 617394 (3), Autosomal recessive; Nephronophthisis 19, 616217 (3), Autosomal recessive; ?Deafness, autosomal recessive 66, 610212 (3), Autosomal recessive	Dcdc2a (MGI:2652818)
6	24495196	24537434	chr6	24494968	24537206	6p22	6p22.3	610045	ALDH5A1, SSADH	Succinic semialdehyde dehydrogenase	ALDH5A1	7915	ENSG00000112294		Succinic semialdehyde dehydrogenase deficiency, 271980 (3), Autosomal recessive	Aldh5a1 (MGI:2441982)
6	24650206	24667126	chr6	24649978	24666898	6p22.3-p22.1	6p22.3	605764	TDP2, TTRAP	Tyrosyl-DNA phosphodiesterase 2	TDP2	51567	ENSG00000111802		Spinocerebellar ataxia, autosomal recessive 23, 616949 (3), Autosomal recessive	Tdp2 (MGI:1860486)
6	24775164	24786326	chr6	24774936	24786098	6p22.3	6p22.3	602842	GMNN, MGORS6	Geminin DNA replication inhibitor	GMNN	51053	ENSG00000112312		Meier-Gorlin syndrome 6, 616835 (3), Autosomal dominant	Gmnn (MGI:1927344)
6	24804511	25042515	chr6	24804283	25042287	6p22.3-p21.32	6p22.3	611410	RIPOR2, FAM65B, C6orf32, KIAA0386, PL48, DFNB104	RHO family interacting cell polarization regulator 2	RIPOR2	9750	ENSG00000111913	mutation identified in 1 DFNB104 family	?Deafness, autosomal recessive 104, 616515 (3), Autosomal recessive	Ripor2 (MGI:2444879)
6	25845083	25874470	chr6	25844855	25874242	6p21.3	6p22.2	611034	SLC17A3, NPT4, UAQTL4, GOUT4	Solute carrier family 17 (sodium phosphate cotransporter), member 3	SLC17A3	10786	ENSG00000124564		[Uric acid concentration, serum, QTL4], 612671 (3), Autosomal dominant; {Gout susceptibility 4}, 612671 (3), Autosomal dominant	Slc17a3 (MGI:2389216)
6	26087508	26098570	chr6	26087280	26098342	6p21.3	6p22.2	613609	HFE, HLA-H, HFE1, MVCD7, TFQTL2	Homeostatic iron regulator	HFE	3077	ENSG00000010704		{Porphyria variegata, susceptibility to}, 176200 (3), Autosomal dominant; {Microvascular complications of diabetes 7}, 612635 (3); {Porphyria cutanea tarda, susceptibility to}, 176100 (3), Autosomal dominant, Autosomal recessive; [Transferrin serum level QTL2], 614193 (3); {Alzheimer disease, susceptibility to}, 104300 (3), Autosomal dominant; Hemochromatosis, 235200 (3), Autosomal recessive	Hfe (MGI:109191)
6	26156556	26157342	chr6	26156328	26157114	6p21.3	6p22.2	142220	HIST1H1E, H1F4, RMNS	Histone 1, H1e	H1-4	3008	ENSG00000168298		Rahman syndrome, 617537 (3), Autosomal dominant	
6	29079586	29080660	chr6	29111809	29112883	6p22.1	6p22.1	615016	OR2J3, C3HEXS	Olfactory receptor, family 2, subfamily J, member 3	OR2J3	442186	ENSG00000204701		[C3HEX, ability to smell], 615082 (3), Autosomal dominant	
6	29624868	29640141	chr6	29657091	29672364	6p21.3	6p22.1	159465	MOG, NRCLP7	Myelin-oligodendrocyte glycoprotein	MOG	4340	ENSG00000204655	60kb telomeric to HLA-F; mutation identified in 1 NRCLP7 family	?Narcolepsy 7, 614250 (3), Autosomal dominant	Mog (MGI:97435)
6	29640168	29648928	chr6	29672391	29681151	6p22.1	6p22.1	612192	ZFP57, TNDM1	Zinc finger protein 57, mouse, homolog of	ZFP57	346171	ENSG00000204644		Diabetes mellitus, transient neonatal, 1, 601410 (3), Autosomal dominant	Zfp57 (MGI:99204)
6	29794755	29798906	chr6	29826978	29831129	6p21.3	6p22.1	142871	HLA-G	HLA-G histocompatibility antigen, class I	HLA-G	3135	ENSG00000204632		{Asthma, susceptibility to}, 600807 (2), Autosomal dominant	H2-M3 (MGI:95915)
6	29910308	29913646	chr6	29942531	29945869	6p21.3	6p22.1	142800	HLA-A	Major histocompatibility complex, class I, A	HLA-A	3105	ENSG00000206503		{Hypersensitivity syndrome, carbamazepine-induced, susceptibility to}, 608579 (3)	Gm8909,H2-Bl,H2-Q6,H2-K1,H2-Q7,H2-Q4,H2-Q2,Gm10499,H2-Q1,H2-D1,H2-Q10 (MGI:95935,MGI:95936,MGI:95904,MGI:3702919,MGI:95931,MGI:892004,MGI:95933,MGI:3704134,MGI:95896,MGI:95928,MGI:95929)
6	30620895	30640829	chr6	30653118	30673052	6p21.3	6p21.33	603405	DHX16, DDX16, DBP2, PRP8, NMOAS	DEAH-box helicase 16	DHX16	8449	ENSG00000204560		Neuromuscular disease and ocular or auditory anomalies with or without seizures, 618733 (3), Autosomal dominant	Dhx16 (MGI:1916442)
6	30688128	30693198	chr6	30720351	30725421	6p21.3	6p21.33	191130	TUBB, TUBB5, M40, CDCBM6, CSCSC1	Tubulin, beta polypeptide	TUBB	203068	ENSG00000196230		Symmetric circumferential skin creases, congenital, 1, 156610 (3), Autosomal dominant; Cortical dysplasia, complex, with other brain malformations 6, 615771 (3), Autosomal dominant	Tubb5 (MGI:107812)
6	30881984	30894235	chr6	30914207	30926458	6p21.3	6p21.33	612802	VARS2, KIAA1885, COXPD20	Valyl-tRNA synthetase 2	VARS2	57176	ENSG00000137411		Combined oxidative phosphorylation deficiency 20, 615917 (3), Autosomal recessive	Vars2 (MGI:1916165)
6	31082863	31088222	chr6	31115086	31120445	6p21.3	6p21.33	602593	CDSN, HTSS1, HYPT2, PSS1	Corneodesmosin	CDSN	1041	ENSG00000204539		Hypotrichosis 2, 146520 (3), Autosomal dominant; Peeling skin syndrome 1, 270300 (3), Autosomal recessive	
6	31236525	31239868	chr6	31268748	31272091	6p21.3	6p21.33	142840	HLA-C, PSORS1	Major histocompatibility complex, class I, C	HLA-C	3107	ENSG00000204525		{Psoriasis susceptibility 1}, 177900 (3), Multifactorial; {HIV-1 viremia, susceptibility to}, 609423 (3)	
6	31321651	31324955	chr6	31353874	31357178	6p21.3	6p21.33	142830	HLA-B, SPDA1	Major histocompatibility complex, class I, B	HLA-B	3106	ENSG00000234745		{Stevens-Johnson syndrome, susceptibility to}, 608579 (3); {Spondyloarthropathy, susceptibility to, 1}, 106300 (3), Multifactorial; {Abacavir hypersensitivity, susceptibility to} (3); {Drug-induced liver injury due to flucloxacillin} (3); {Synovitis, chronic, susceptibility to} (3); {Toxic epidermal necrolysis, susceptibility to}, 608579 (3)	
